feature_x,feature_y,feature_x_value,feature_y_value,partial_dependence,pd_feature_x,pd_feature_y,interaction_residual
a_FP_RHCP_rx1,gamma_CP_rx2,0.355295609512504,0.36350221821988,0.881138392857143,0.623995535714286,0.868139880952381,-0.0519027380952378
a_FP_RHCP_rx1,gamma_CP_rx2,0.367495342888178,0.36350221821988,0.892596726190476,0.623995535714286,0.876994047619048,-0.0423045238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.379695076263852,0.36350221821988,0.892596726190476,0.623995535714286,0.876994047619048,-0.0423045238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.391894809639526,0.36350221821988,0.892596726190476,0.623995535714286,0.876994047619048,-0.0423045238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.4040945430152,0.36350221821988,0.892596726190476,0.623995535714286,0.876994047619048,-0.0423045238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.111300941999028,0.452703348190626,0.566381448412698,0.622805059523809,0.842581845238095,-0.118308988095238
a_FP_RHCP_rx1,gamma_CP_rx2,0.123500675374702,0.452703348190626,0.566381448412698,0.622805059523809,0.844367559523809,-0.118308988095238
a_FP_RHCP_rx1,gamma_CP_rx2,0.135700408750375,0.452703348190626,0.558345734126984,0.622805059523809,0.844367559523809,-0.121210773809524
a_FP_RHCP_rx1,gamma_CP_rx2,0.147900142126049,0.452703348190626,0.55641121031746,0.622805059523809,0.840275297619048,-0.121210773809523
a_FP_RHCP_rx1,gamma_CP_rx2,0.160099875501723,0.452703348190626,0.548673115079365,0.622805059523809,0.835141369047619,-0.121210773809523
a_FP_RHCP_rx1,gamma_CP_rx2,0.172299608877397,0.452703348190626,0.548673115079365,0.622805059523809,0.823608630952381,-0.121210773809523
a_FP_RHCP_rx1,gamma_CP_rx2,0.184499342253071,0.452703348190626,0.533531746031746,0.622805059523809,0.825791170634921,-0.122029226190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.196699075628745,0.452703348190626,0.53234126984127,0.622805059523809,0.82812251984127,-0.122029226190476
